left_node,right_node,left_frame_id,right_frame_id,measured_dx_px,measured_dy_px,inlier_count,inlier_ratio,grid_coverage,vertical_span_fraction,forward_backward_p95_px,parallax_cluster_ratio,pose_progress_m,pose_direction_agreement,confidence,reliable,rejection_reasons,kind,direct_image_match,detected_feature_count,forward_lk_valid_count,backward_lk_valid_count,fb_retained_count,model_inlier_count,fb_retention_ratio,model_inlier_ratio_retained,effective_inlier_ratio_detected,forward_backward_p50_px,model_residual_p50_px,model_residual_p95_px,model_residual_max_px,dominant_cluster_count,secondary_cluster_count,frame_gap,timestamp_gap_ms,predicted_overlap_fraction,provisional_spacing_px
0,34,54,276,0.60546875,-0.6491584777832031,6,0.013333333333333334,0.020833333333333332,0.10833333333333334,0.7310477495193481,0.125,0.3644127854935011,True,0.375,False,insufficient_inliers,anchor_long,True,450,366,350,48,6,0.10666666666666667,0.125,0.013333333333333334,0.2812141180038452,69.02364950034345,133.94320850426445,147.98583544285242,6,6,222,4674.884,0.7226779540879671,117.58454746670196
0,35,54,283,2.750823974609375,-0.9791412353515625,9,0.02,0.020833333333333332,0.10833333333333334,0.6771650910377502,0.11538461538461539,0.37580449455336973,True,0.5625,False,insufficient_inliers,anchor_long,True,450,362,346,52,9,0.11555555555555555,0.17307692307692307,0.02,0.3227156400680542,68.91413559973192,132.81891656747018,149.9574404671428,9,6,229,4808.452000000001,0.7158023341396819,120.4998103247749
0,36,54,289,5.092620849609375,-0.9719009399414062,4,0.008888888888888889,0.041666666666666664,0.05,0.7172340154647827,0.09803921568627451,0.3866566487897614,True,0.25,False,insufficient_inliers;insufficient_model_inlier_ratio_retained;insufficient_effective_inlier_ratio_detected,anchor_long,True,450,349,340,51,4,0.11333333333333333,0.0784313725490196,0.008888888888888889,0.4203187823295593,69.05788144367959,137.83498909390346,151.5930322527051,4,5,235,4942.02,0.7072281542564087,124.13526259528271
0,37,54,296,6.47418212890625,-1.0191268920898438,6,0.013333333333333334,0.08333333333333333,0.2708333333333333,0.7022234797477722,0.14285714285714285,0.39976649917588436,True,0.375,False,insufficient_inliers;insufficient_fb_retention_ratio,anchor_long,True,450,339,330,42,6,0.09333333333333334,0.14285714285714285,0.013333333333333334,0.3932143449783325,69.95654958298958,135.32312504067787,140.38287210227222,6,6,242,5092.2840000000015,0.6977050504344563,128.17305861579052
0,38,54,303,3.874755859375,-1.0579376220703125,7,0.015555555555555555,0.0625,0.12916666666666668,0.6974499821662903,0.11764705882352941,0.41019667187034353,True,0.4375,False,insufficient_inliers,anchor_long,True,450,332,324,51,7,0.11333333333333333,0.13725490196078433,0.015555555555555555,0.3892386853694916,74.66407752110803,142.17157458628745,146.61325517045566,7,6,249,5225.853000000001,0.6892087824303286,131.7754762495407
0,39,54,309,9.7642822265625,-1.1095504760742188,7,0.015555555555555555,0.0625,0.22916666666666666,0.7153100371360779,0.11363636363636363,0.4191883864296791,True,0.4375,False,insufficient_inliers;insufficient_fb_retention_ratio,anchor_long,True,450,329,320,44,7,0.09777777777777778,0.1590909090909091,0.015555555555555555,0.3819047212600708,70.28397984413664,139.57067402465182,144.02097503590164,7,5,255,5359.421,0.6828182858377496,134.4850468047942
18,37,170,296,4.118843078613281,-0.6582832336425781,10,0.02262443438914027,0.10416666666666667,0.375,0.6893458366394043,0.16901408450704225,0.2124814127181499,True,0.625,False,anchor_long_provisional_spacing_out_of_range;insufficient_inliers,anchor_long,True,442,390,386,71,10,0.16063348416289594,0.14084507042253522,0.02262443438914027,0.2897069454193115,22.705939643801987,75.75872704809751,78.61082341442983,10,12,126,2587.8820000000014,0.8518909073475771,62.79825528462732
18,38,170,303,45.49692153930664,-1.510101318359375,14,0.03167420814479638,0.08333333333333333,0.7083333333333334,0.6649807691574097,0.10619469026548672,0.22291158541260908,True,0.875,False,insufficient_inliers,anchor_long,True,442,378,374,113,14,0.25565610859728505,0.12389380530973451,0.03167420814479638,0.2478034794330597,34.200807477324744,45.29772519153163,69.0289525827476,14,12,133,2721.451000000001,0.8433946393434493,66.4006729183775
18,39,170,309,48.1898078918457,-1.6801872253417969,12,0.027149321266968326,0.08333333333333333,0.7416666666666667,0.6681439280509949,0.12962962962962962,0.23190329997194464,True,0.75,False,insufficient_inliers,anchor_long,True,442,374,369,108,12,0.24434389140271492,0.1111111111111111,0.027149321266968326,0.25720906257629395,34.17249749824436,49.53303867765966,71.3039784949401,12,14,139,2855.0190000000002,0.8370041427508703,69.11024347363099
18,40,170,315,50.266632080078125,-1.7006721496582031,10,0.02262443438914027,0.10416666666666667,0.9208333333333333,0.7030115127563477,0.13131313131313133,0.24091045432076547,True,0.625,False,insufficient_inliers,anchor_long,True,442,372,367,99,10,0.2239819004524887,0.10101010101010101,0.02262443438914027,0.2387494295835495,34.15831625315573,47.210927268239814,72.13234051500199,10,13,145,2988.5870000000014,0.832128034393197,71.17771341728445
18,41,170,322,91.02703857421875,-0.8514404296875,11,0.024886877828054297,0.10416666666666667,0.08333333333333333,0.6208083629608154,0.125,0.24877861293132597,True,0.6875,False,insufficient_inliers,anchor_long,True,442,370,365,80,11,0.18099547511312217,0.1375,0.024886877828054297,0.23678863048553467,37.645585352108206,87.72545568766455,111.3388267253181,11,10,152,3122.1550000000007,0.8258240509060466,73.85060241583625
18,42,170,329,95.28785705566406,-0.7493438720703125,9,0.020361990950226245,0.08333333333333333,0.08333333333333333,0.6304283142089844,0.11392405063291139,0.25998228981205274,True,0.5625,False,insufficient_inliers,anchor_long,True,442,368,360,79,9,0.17873303167420815,0.11392405063291139,0.020361990950226245,0.23520541191101074,40.9018218774979,96.27141655968364,106.26791810156239,9,9,159,3272.419,0.8167367337975521,77.70362486983794
18,43,170,336,98.99620056152344,-0.664825439453125,9,0.020361990950226245,0.08333333333333333,0.08333333333333333,0.6665341258049011,0.1038961038961039,0.27037354687601883,True,0.5625,False,insufficient_inliers,anchor_long,True,442,360,353,77,9,0.17420814479638008,0.11688311688311688,0.020361990950226245,0.2525813579559326,43.78559060322183,100.94917082642078,116.03342194300703,9,8,166,3405.987000000001,0.8077480097952537,81.51484384681243
18,44,170,342,17.047821044921875,-0.8385391235351562,7,0.01583710407239819,0.0625,0.3416666666666667,0.6404022574424744,0.09375,0.28075692434999905,True,0.4375,False,insufficient_inliers,anchor_long,True,442,357,354,64,7,0.14479638009049775,0.109375,0.01583710407239819,0.2898157835006714,40.02845743269741,93.60333379791501,104.2462852152877,7,6,172,3539.554,0.8005469128736569,84.5681089415695
18,45,170,348,59.54988384246826,-1.38226318359375,5,0.011312217194570135,0.041666666666666664,0.4166666666666667,0.655885636806488,0.08064516129032258,0.29284913946493923,True,0.3125,False,insufficient_inliers;insufficient_model_inlier_ratio_retained,anchor_long,True,442,357,352,62,5,0.14027149321266968,0.08064516129032258,0.011312217194570135,0.3293725252151489,44.28906181187652,69.0807285107952,72.81399631146024,5,5,178,3673.124,0.7936452398850891,87.49441828872222
18,46,170,355,63.18653678894043,-2.1766510009765625,5,0.011312217194570135,0.041666666666666664,0.3875,0.6931170225143433,0.09615384615384616,0.3078845266262876,True,0.3125,False,insufficient_inliers;insufficient_model_inlier_ratio_retained,anchor_long,True,442,359,355,52,5,0.11764705882352941,0.09615384615384616,0.011312217194570135,0.3263852596282959,41.50074561360078,69.28365515374126,70.29607265476906,5,5,185,3823.387999999999,0.7835696617353296,91.76646342422026
18,47,170,362,-6.948699951171875,0.06827449798583984,10,0.02262443438914027,0.08333333333333333,0.42083333333333334,0.7019303441047668,0.18604651162790697,0.3235501605992308,False,0.625,False,insufficient_inliers;insufficient_fb_retention_ratio;pose_direction_disagreement,anchor_long,True,442,354,343,43,10,0.09728506787330317,0.23255813953488372,0.02262443438914027,0.26991766691207886,72.55936483871007,126.64879638796947,127.23394972959328,10,8,192,3973.652000000002,0.7729492566461491,96.26951518203276
18,48,170,369,-4.88507080078125,-0.0878753662109375,8,0.01809954751131222,0.0625,0.36666666666666664,0.5247198939323425,0.14705882352941177,0.3399372660302663,False,0.5,False,insufficient_inliers;insufficient_fb_retention_ratio;pose_direction_disagreement,anchor_long,True,442,355,342,34,8,0.07692307692307693,0.23529411764705882,0.01809954751131222,0.18882635235786438,74.01122728929096,130.2463102210945,131.21418654149804,8,5,199,4107.220000000001,0.7628853115236642,100.53662791396636
18,49,170,375,-1.6042709350585938,-0.46100616455078125,12,0.027149321266968326,0.10416666666666667,0.375,0.6884029507637024,0.14634146341463414,0.35794433631693734,False,0.75,False,insufficient_inliers;insufficient_fb_retention_ratio;pose_direction_disagreement,anchor_long,True,442,352,344,41,12,0.09276018099547512,0.2926829268292683,0.027149321266968326,0.17668980360031128,7.065380091359643,133.4351122236997,134.82375999737334,12,6,205,4240.7880000000005,0.7517952668182913,105.23880686904448
18,50,170,382,2.3990325927734375,-0.6127662658691406,14,0.03167420814479638,0.08333333333333333,0.3375,0.6377570629119873,0.1956521739130435,0.3739969264660252,True,0.875,False,insufficient_inliers,anchor_long,True,442,352,343,46,14,0.10407239819004525,0.30434782608695654,0.03167420814479638,0.2685319483280182,4.368624912094422,134.86044367921585,136.9452195569921,14,9,212,4374.356,0.7418778996388526,109.44377055312651
18,51,170,389,5.736152648925781,-0.649139404296875,20,0.04524886877828054,0.14583333333333334,0.3458333333333333,0.6607537865638733,0.16,0.3888064027954047,True,1.0,True,,anchor_long,True,442,350,336,50,20,0.11312217194570136,0.4,0.04524886877828054,0.27159422636032104,6.061079967899598,136.2200573067147,139.29279855864237,20,8,219,4507.923999999999,0.7327190724149848,113.32711329604643
18,52,170,395,9.099639892578125,-0.7441253662109375,13,0.029411764705882353,0.041666666666666664,0.075,0.6725610494613647,0.14285714285714285,0.4043824145234892,True,0.8125,False,insufficient_inliers,anchor_long,True,442,355,339,49,13,0.11085972850678733,0.2653061224489796,0.029411764705882353,0.23978200554847717,6.080555317354058,140.66737256073364,141.8808574589342,13,7,225,4641.492000000002,0.7233423351082819,117.30284991408843
18,53,170,401,12.479568481445312,-0.7566108703613281,8,0.01809954751131222,0.0625,0.39166666666666666,0.6958698034286499,0.2,0.42051011035064734,True,0.5,False,insufficient_inliers,anchor_long,True,442,356,338,45,8,0.10180995475113122,0.17777777777777778,0.01809954751131222,0.3060269057750702,5.798480672060958,142.20570285585404,145.16050056526072,8,9,231,4775.0610000000015,0.7136760721757385,121.40134539748686
18,54,170,408,11.169769287109375,-1.0725555419921875,5,0.011312217194570135,0.020833333333333332,0.041666666666666664,0.6938362717628479,0.11764705882352941,0.4393224709999234,True,0.3125,False,insufficient_inliers;insufficient_fb_retention_ratio,anchor_long,True,442,342,325,34,5,0.07692307692307693,0.14705882352941177,0.011312217194570135,0.2733052968978882,9.72571817338357,145.063405829878,152.84292035888495,5,4,238,4925.325000000001,0.7039028537689174,125.54519000197905
18,55,170,415,5.24346923828125,-1.0816154479980469,4,0.00904977375565611,0.0625,0.0625,0.611842155456543,0.12121212121212122,0.4544293164563564,True,0.25,False,insufficient_inliers;insufficient_fb_retention_ratio;insufficient_effective_inlier_ratio_detected,anchor_long,True,442,343,327,33,4,0.0746606334841629,0.12121212121212122,0.00904977375565611,0.2886916697025299,16.76398760126815,152.18217272316386,164.76001045305338,4,4,245,5058.893,0.6939310191903132,129.77324786330718
18,56,170,421,18.462799072265625,-1.266357421875,3,0.006787330316742082,0.020833333333333332,0.0125,0.6844723224639893,0.16666666666666666,0.46995435040526184,True,0.1875,False,insufficient_inliers;insufficient_fb_retention_ratio;insufficient_effective_inlier_ratio_detected;insufficient_vertical_span,anchor_long,True,442,344,330,24,3,0.05429864253393665,0.125,0.006787330316742082,0.2718932628631592,20.548668720870463,144.75673656394116,157.14294199512807,3,4,251,5192.460999999999,0.6846381827311354,133.71341052199858
