left_node,right_node,left_frame_id,right_frame_id,measured_dx_px,measured_dy_px,inlier_count,inlier_ratio,grid_coverage,vertical_span_fraction,forward_backward_p95_px,parallax_cluster_ratio,pose_progress_m,pose_direction_agreement,confidence,reliable,rejection_reasons,kind,direct_image_match,detected_feature_count,forward_lk_valid_count,backward_lk_valid_count,fb_retained_count,model_inlier_count,fb_retention_ratio,model_inlier_ratio_retained,effective_inlier_ratio_detected,forward_backward_p50_px,model_residual_p50_px,model_residual_p95_px,model_residual_max_px,dominant_cluster_count,secondary_cluster_count,frame_gap,timestamp_gap_ms,predicted_overlap_fraction,provisional_spacing_px
0,11,117,128,28.585235595703125,0.1730499267578125,34,0.07727272727272727,0.20833333333333334,0.9083333333333333,0.5630137324333191,0.22784810126582278,0.07722608938526965,True,1.0,False,anchor_long_provisional_spacing_out_of_range,anchor_long,True,440,429,426,316,34,0.7181818181818181,0.10759493670886076,0.07727272727272727,0.08604270964860916,7.467927924408233,13.541503925232306,32.91484428858358,34,72,11,233.74400000000605,0.9345514115797399,27.750201490190307
